AD-005	YER068W
YGL075C	YPL249C
YGL075C	YPL255W
YGL075C	YPR018W
YGL079W	YBR102C
YGL079W	YDR357C
YGL079W	YJR112W
YGL079W	YKL061W
YGL079W	YLR408C
YGL079W	YMR117C
YGL079W	YNL084C
YGL079W	YNL113W
YGL086W	YDR295C
YGL086W	YER018C
YGL086W	YFL008W
YGL086W	YGL086W
YGL086W	YLR423C
YGL087C	YDR092W
YGL090W	YDR369C
YGL090W	YDR388W
YGL090W	YGL090W
YGL090W	YLR265C
YGL090W	YLR424W
YGL090W	YOR005C
YGL093W	YAR018C
YGL093W	YBL105C
YGL093W	YBR211C
YGL093W	YDR195W
YGL093W	YDR229W
YGL093W	YDR295C
YGL093W	YDR425W
YGL093W	YEL005C
YGL093W	YER018C
YGL093W	YER093C
YGL093W	YFL046W
YGL093W	YGL079W
YGL093W	YGL093W
YGL093W	YGL153W
YGL093W	YGR238C
YGL093W	YHR158C
YGL093W	YHR192W
YGL093W	YIL038C
YGL093W	YIL150C
YGL093W	YIR010W
YGL093W	YJL019W
YGL093W	YJR021C
YGL093W	YJR112W
YGL093W	YKL050C
YGL093W	YKL061W
YGL093W	YKL138C-A
YGL093W	YKL179C
YGL093W	YKR022C
YGL093W	YKR054C
YGL093W	YKR083C
YGL093W	YLR025W
YGL093W	YLR315W
YGL093W	YMR294W
YGL093W	YNL084C
YGL093W	YNL250W
YGL093W	YNL271C
YGL093W	YOL069W
YGL093W	YOL135C
YGL093W	YOR195W
YGL093W	YOR304C-A
YGL093W	YOR324C
YGL093W	YOR329C
YGL093W	YPR155C
YGL094C	YGR178C
YGL094C	YKL025C
YGL095C	AT1G77140
YGL095C	YDR323C
YGL095C	YOL018C
YGL096W	YOR319W
YGL097W	YDR002W
YGL097W	YGR218W
YGL098W	YGL145W
YGL098W	YLR440C
YGL098W	YNL258C
YGL104C	YAR027W
YGL104C	YDR479C
YGL104C	YIR038C
YGL105W	YGL245W
YGL106W	YGL106W
YGL106W	YOR326W
YGL108C	YDL126C
YGL111W	YLL034C
YGL112C	YBR198C
YGL112C	YMR236W
YGL112C	YMR255W
YGL113W	YDR013W
YGL113W	YJL090C
YGL113W	YLR103C
YGL113W	YOR060C
YGL115W	AT3G29160
YGL115W	AT4G16360
YGL115W	AT5G21170
YGL115W	YDL214C
YGL115W	YDR477W
YGL115W	YER027C
YGL115W	YGL208W
YGL115W	YJL112W
YGL115W	YJL114W
YGL115W	YJR083C
YGL115W	YML110C
YGL115W	YMR291W
YGL116W	YGL086W
YGL116W	YGR188C
YGL116W	YHR166C
YGL116W	YJL013C
YGL116W	YJL030W
YGL116W	YKL101W
YGL116W	YMR179W
YGL119W	YGL119W
YGL120C	YER126C
YGL120C	YFR001W
YGL120C	YGR280C
YGL120C	YJL076W
YGL120C	YKL042W
YGL120C	YKL172W
YGL120C	YLR424W
YGL120C	YMR288W
YGL120C	YNL002C
YGL120C	YNL110C
YGL120C	YNL224C
YGL120C	YPL043W
YGL121C	YAL056W
YGL122C	RP11-1114A5.1
YGL122C	YBR233W
YGL122C	YDL084W
YGL122C	YDR381W
YGL122C	YDR505C
YGL122C	YGL122C
YGL122C	YKR026C
YGL122C	YKR095W
YGL122C	YLR206W
YGL122C	YMR255W
YGL122C	YNL016W
YGL122C	YPL169C
YGL124C	YBR131W
YGL124C	YDL077C
YGL124C	YGL124C
YGL124C	YKL025C
YGL124C	YLR148W
YGL124C	YLR396C
YGL124C	YML001W
YGL124C	YMR231W
YGL124C	YNL286W
YGL127C	YBR193C
YGL127C	YDR084C
YGL127C	YDR308C
YGL127C	YLR032W
YGL127C	YLR423C
YGL127C	YOL135C
YGL127C	YOR047C
YGL127C	YOR128C
YGL127C	YOR174W
YGL127C	YPR168W
YGL128C	YLR424W
YGL130W	YDL140C
YGL130W	YPL228W
YGL133W	YDL072C
YGL133W	YHR080C
YGL133W	YKL002W
YGL133W	YNL107W
YGL133W	YOL069W
YGL134W	YLR258W
YGL134W	YPL031C
YGL141W	YKR064W
YGL143C	YLR223C
YGL144C	YMR070W
YGL145W	YDR498C
YGL145W	YGL098W
YGL145W	YHR080C
YGL145W	YJR112W
YGL145W	YNL107W
YGL145W	YNL258C
YGL150C	YDL002C
YGL150C	YOR355W
YGL151W	YNL236W
YGL151W	YPR070W
YGL153W	YDR244W
YGL153W	YGL153W
YGL153W	YGR009C
YGL153W	YGR059W
YGL153W	YJR134C
YGL153W	YLR191W
YGL153W	YMR235C
YGL154C	YGL254W
YGL154C	YOR128C
YGL155W	YKL019W
YGL156W	YKL103C
YGL156W	YOL082W
YGL156W	YOL083W
YGL158W	YDR423C
YGL158W	YGR166W
YGL158W	YLR113W
YGL158W	YMR243C
YGL158W	YNL065W
YGL158W	YPL058C
YGL161C	YDR084C
YGL161C	YGL198W
YGL162W	YBR112C
YGL163C	AT5G20850
YGL163C	YBR088C
YGL163C	YDR386W
YGL163C	YER095W
YGL170C	YGL170C
YGL172W	YGR119C
YGL174W	YIR005W
YGL174W	YMR288W
YGL175C	YCR086W
YGL175C	YGL175C
YGL176C	RP6-191P20.2
YGL178W	YBL016W
YGL178W	YBR160W
YGL178W	YGR040W
YGL178W	YLR452C
YGL180W	YGL180W
YGL180W	YLR423C
YGL180W	YNL272C
YGL180W	YPR049C
YGL180W	YPR185W
YGL181W	LA16c-358B7.1
YGL181W	PP2500
YGL181W	RP1-41P2.9
YGL181W	RP11-247I13.2
YGL181W	YBL007C
YGL181W	YDR135C
YGL181W	YDR259C
YGL181W	YDR388W
YGL181W	YFR024C-A
YGL181W	YGR167W
YGL181W	YGR178C
YGL181W	YGR192C
YGL181W	YGR241C
YGL181W	YHR016C
YGL181W	YHR161C
YGL181W	YHR177W
YGL181W	YIL122W
YGL181W	YIR006C
YGL181W	YLL003W
YGL181W	YLR188W
YGL181W	YMR182C
YGL181W	YNL124W
YGL181W	YNL243W
YGL181W	YPL013C
YGL181W	YPL049C
YGL181W	YPR171W
YGL183C	YGL033W
YGL187C	YBR133C
YGL187C	YDL066W
YGL187C	YGL213C
YGL187C	YML042W
YGL189C	YLR435W
YGL190C	YJL076W
YGL192W	YBR057C
YGL192W	YNL196C
YGL195W	YDR283C
YGL195W	YFR009W
YGL195W	YOR293W
YGL198W	YDR084C
YGL198W	YGL161C
YGL198W	YGL198W
YGL201C	YBL023C
YGL201C	YBR202W
YGL201C	YDL042C
YGL201C	YDR110W
YGL201C	YDR168W
YGL201C	YEL009C
YGL201C	YER105C
YGL201C	YER161C
YGL201C	YGR097W
YGL201C	YIL144W
YGL201C	YIL150C
YGL201C	YJR046W
YGL201C	YLR002C
YGL201C	YPR019W
YGL206C	YGR167W
YGL206C	YNL243W
YGL208W	RP4-696P19.1
YGL208W	YDR477W
YGL208W	YGL115W
YGL208W	YML007W
YGL209W	YDL159W
YGL209W	YGR014W
YGL209W	YGR040W
YGL210W	YER136W
YGL210W	YJL044C
YGL210W	YJL204C
YGL210W	YNL044W
YGL210W	YNL272C
YGL210W	YOR070C
YGL210W	YOR326W
YGL211W	YIL008W
YGL211W	YNL119W
YGL212W	YAL047C
YGL212W	YBR205W
YGL212W	YDR446W
YGL212W	YEL064C
YGL212W	YGL104C
YGL212W	YGL161C
YGL212W	YGR172C
YGL212W	YGR223C
YGL212W	YJL151C
YGL212W	YLR093C
YGL212W	YLR166C
YGL212W	YLR423C
YGL212W	YML001W
YGL212W	YMR053C
YGL212W	YMR071C
YGL212W	YNL263C
YGL212W	YOL129W
YGL212W	YOR034C
YGL212W	YOR089C
YGL212W	YOR106W
YGL212W	YOR117W
YGL212W	YOR292C
YGL212W	YPL232W
YGL212W	YPL246C
YGL212W	YPR171W
YGL213C	RP3-423B22.1
YGL213C	YBR059C
YGL213C	YHL022C
YGL213C	YHR157W
YGL213C	YML108W
YGL213C	YPR189W
YGL215W	YAL005C
YGL215W	YBL075C
YGL215W	YER103W
YGL215W	YLL024C
YGL216W	YBL036C
YGL216W	YCR077C
YGL216W	YDL233W
YGL216W	YGL115W
YGL216W	YGL254W
YGL216W	YGR223C
YGL216W	YMR233W
YGL216W	YOL028C
YGL216W	YPL075W
YGL216W	YPL158C
YGL216W	YPR022C
YGL220W	YDR098C
YGL221C	YGL221C
YGL223C	YDL113C
YGL223C	YGL223C
YGL223C	YJL036W
YGL223C	YLR423C
YGL225W	PSEC0238
YGL225W	YAR027W
YGL225W	YIR033W
YGL225W	YIR038C
YGL225W	YPL094C
YGL225W	YPR071W
YGL229C	YBR196C
YGL229C	YJL013C
YGL229C	YJL030W
YGL229C	YJL178C
YGL229C	YMR181C
YGL229C	YOR062C
YGL229C	YPR040W
YGL230C	YDL210W
YGL230C	YKL110C
YGL230C	YOR161C
YGL233W	YFL005W
YGL237C	YBL021C
YGL237C	YGR146C
YGL237C	YLR423C
YGL237C	YOR047C
YGL237C	YOR358W
YGL238W	YGL238W
YGL238W	YLR293C
YGL238W	YNL189W
YGL238W	YOR185C
YGL240W	YBL043W
YGL240W	YBR034C
YGL240W	YHR166C
YGL240W	YKL109W
YGL240W	YKR048C
YGL240W	YLR102C
YGL240W	YLR127C
YGL240W	YNL025C
YGL240W	YNL172W
YGL240W	YNL193W
YGL240W	YOR358W
YGL240W	YPR187W
YGL241W	YDR390C
YGL241W	YDR409W
YGL241W	YEL019C
YGL241W	YLR293C
YGL241W	YPR180W
YGL242C	YKR099W
YGL244W	YER164W
YGL245W	YGL105W
YGL247W	YCR106W
YGL247W	YHR036W
YGL249W	YHR153C
YGL249W	YIL073C
YGL251C	YLR035C
YGL251C	YMR167W
YGL252C	YGL252C
YGL253W	YBR193C
YGL254W	YGL154C
YGL254W	YGR047C
YGL254W	YHR215W
YGL254W	YOR039W
YGL263W	PSEC0238
YGR003W	YOL133W
YGR004W	YLR324W
YGR004W	YPR028W
YGR006W	YDR088C
YGR006W	YLR433C
YGR006W	YPL016W
YGR009C	YDR468C
YGR010W	YGR010W
YGR010W	YLR328W
YGR013W	YKL012W
YGR014W	YDL165W
YGR014W	YIL144W
YGR014W	YJL013C
YGR014W	YJL030W
YGR014W	YLR229C
YGR014W	YNL233W
YGR014W	YNL298W
YGR014W	YPL211W
YGR017W	YFL042C
YGR017W	YLR072W
YGR017W	YLR403W
YGR020C	YHR060W
YGR021W	PP2259
YGR024C	YGR024C
YGR024C	YHR112C
YGR027C	YGR086C
YGR027C	YPL004C
YGR028W	YDL100C
YGR029W	YLR424W
YGR030C	CGI-61
YGR030C	YAL033W
YGR030C	YBR167C
YGR030C	YBR257W
YGR030C	YDR478W
YGR030C	YNL221C
YGR038W	YIR038C
YGR038W	YML029W
YGR040W	YDL159W
YGR040W	YDR480W
YGR040W	YGL178W
YGR040W	YHR084W
YGR040W	YLR362W
YGR040W	YPL049C
YGR047C	YGR218W
YGR047C	YGR246C
YGR047C	YHR143W-A
YGR047C	YKR034W
YGR047C	YNL039W
YGR048W	YBR170C
YGR056W	YDL059C
YGR057C	YKL015W
YGR058W	YGR058W
YGR058W	YGR136W
YGR058W	YLR113W
YGR058W	YNL047C
YGR059W	YKR031C
YGR060W	YGL001C
YGR060W	YLR100W
YGR061C	YLR386W
YGR063C	YML095C
YGR066C	YDR259C
YGR067C	LA16c-358B7.1
YGR067C	SB132
YGR067C	YOL116W
YGR068C	YBL102W
YGR068C	YGL019W
YGR071C	YJL058C
YGR072W	YHR077C
YGR072W	YMR080C
YGR074W	YBR043C
YGR074W	YDR088C
YGR074W	YDR389W
YGR074W	YGL202W
YGR074W	YJR033C
YGR074W	YKL183W
YGR074W	YKL188C
YGR074W	YKL205W
YGR074W	YLR440C
YGR075C	YBR152W
YGR075C	YML051W
YGR077C	YDR142C
YGR077C	YDR244W
YGR081C	YCR106W
YGR082W	RP11-30E16.2
YGR082W	YGR120C
YGR082W	YNL121C
YGR085C	YOR294W
YGR086C	LA16c-358B7.1
YGR086C	YER047C
YGR086C	YKL142W
YGR086C	YPL004C
YGR088W	LA16c-358B7.1
YGR088W	YNR052C
YGR089W	YAL011W
YGR089W	YAR018C
YGR089W	YBR102C
YGR089W	YCR084C
YGR089W	YDL072C
YGR089W	YDR146C
YGR089W	YDR150W
YGR089W	YDR227W
YGR089W	YDR229W
YGR089W	YDR393W
YGR089W	YDR425W
YGR089W	YEL043W
YGR089W	YER018C
YGR089W	YFL008W
YGR089W	YGL212W
YGR089W	YGR089W
YGR089W	YGR238C
YGR089W	YHL010C
YGR089W	YHR080C
YGR089W	YHR192W
YGR089W	YIL038C
YGR089W	YJL019W
YGR089W	YJL049W
YGR089W	YJL061W
YGR089W	YJL098W
YGR089W	YJL168C
YGR089W	YKL061W
YGR089W	YKL138C-A
YGR089W	YKR054C
YGR089W	YKR083C
YGR089W	YLR026C
YGR089W	YLR119W
YGR089W	YLR166C
YGR089W	YLR254C
YGR089W	YLR315W
YGR089W	YLR454W
YGR089W	YML030W
YGR089W	YML104C
YGR089W	YMR076C
YGR089W	YMR077C
YGR089W	YMR117C
YGR089W	YMR168C
YGR089W	YNL084C
YGR089W	YNL107W
YGR089W	YNL113W
YGR089W	YNL153C
YGR089W	YOL069W
YGR089W	YOL091W
YGR089W	YOR069W
YGR089W	YOR117W
YGR089W	YOR324C
YGR089W	YOR329C
YGR089W	YPL055C
YGR089W	YPL074W
YGR089W	YPL249C
YGR089W	YPR141C
YGR089W	YPR155C
YGR089W	YPR174C
YGR090W	YCL031C
YGR090W	YLR223C
YGR091W	YDR190C
YGR091W	YHR034C
YGR091W	YJR055W
YGR091W	YPL193W
YGR091W	YPL235W
YGR092W	YIL106W
YGR093W	YDR416W
YGR093W	YKL149C
YGR095C	YCR035C
YGR097W	YNL025C
YGR098C	YDR113C
YGR098C	YHL025W
YGR099W	RP11-334D18.1
YGR099W	RP6-191P20.2
YGR099W	YDR353W
YGR099W	YJL110C
YGR099W	YKL033W
YGR099W	YKL068W
YGR099W	YML099C
YGR099W	YMR047C
YGR099W	YPL235W
YGR103W	YMR049C
YGR104C	YBR193C
YGR108W	YBR135W
YGR113W	YBR156C
YGR113W	YDR016C
YGR113W	YDR201W
YGR113W	YER016W
YGR113W	YGL061C
YGR113W	YGL079W
YGR113W	YGR113W
YGR113W	YIL144W
YGR113W	YKR037C
YGR113W	YKR083C
YGR113W	YLR423C
YGR113W	YLR424W
YGR113W	YPR046W
YGR119C	OK/SW-cl.121
YGR119C	RP11-395P17.5
YGR119C	RP11-90M2.2
YGR119C	YBR102C
YGR119C	YDL065C
YGR119C	YGL172W
YGR119C	YJL041W
YGR119C	YJR112W
YGR119C	YKL061W
YGR119C	YLR423C
YGR119C	YMR236W
YGR120C	YBR217W
YGR120C	YDL113C
YGR120C	YER157W
YGR120C	YGL223C
YGR120C	YGR120C
YGR120C	YJL036W
YGR120C	YLR423C
YGR120C	YNL287W
YGR120C	YPR105C
YGR121C	PSEC0238
YGR121C	YIR038C
YGR122W	YLR025W
YGR122W	YML099C
YGR123C	YDR216W
YGR123C	YKL117W
YGR124W	PRO1608
YGR128C	YDR324C
YGR128C	YHR196W
YGR128C	YJL109C
YGR129W	YDR416W
YGR129W	YLR117C
YGR129W	YMR213W
YGR130C	YAR018C
YGR130C	YCL008C
YGR130C	YDL072C
YGR130C	YDL113C
YGR130C	YDR252W
YGR130C	YDR258C
YGR130C	YDR259C
YGR130C	YFL008W
YGR130C	YFR009W
YGR130C	YGL212W
YGR130C	YGR233C
YGR130C	YHR186C
YGR130C	YJR112W
YGR130C	YKL016C
YGR130C	YKR054C
YGR130C	YLR166C
YGR130C	YLR206W
YGR130C	YLR319C
YGR130C	YML030W
YGR130C	YML104C
YGR130C	YMR076C
YGR130C	YMR117C
YGR130C	YMR198W
YGR130C	YNL084C
YGR130C	YNL271C
YGR130C	YOL069W
YGR130C	YOR069W
YGR130C	YPL055C
YGR130C	YPL074W
YGR130C	YPL075W
YGR130C	YPL094C
YGR130C	YPL249C
YGR130C	YPR046W
YGR130C	YPR179C
YGR134W	YER068W
YGR134W	YPR072W
YGR135W	YMR314W
YGR135W	YNL244C
YGR135W	YOR362C
YGR136W	YDR172W
YGR136W	YGR037C
YGR136W	YLL039C
YGR136W	YLR144C
YGR136W	YNL094W
YGR136W	YNL293W
YGR136W	YOR181W
YGR136W	YOR197W
YGR136W	YPL038W
YGR136W	YPR081C
YGR140W	LA16c-358B7.1
YGR140W	SPAC30D11.13
YGR140W	YBR156C
YGR140W	YCR106W
YGR140W	YDL013W
YGR140W	YDL064W
YGR140W	YDR510W
YGR140W	YER032W
YGR140W	YER047C
YGR140W	YJR089W
YGR140W	YMR094W
YGR140W	YNL078W
YGR140W	YNL307C
YGR140W	YOR156C
YGR142W	DAAP-182E11.3
YGR142W	LA16c-358B7.1
YGR142W	PP2243
YGR142W	RP11-220B22.3
YGR142W	RP11-247I13.2
YGR142W	RP11-73O6.2
YGR142W	RP11-94L15.2
YGR142W	YAL030W
YGR142W	YBL091C
YGR142W	YCL028W
YGR142W	YCR073C
YGR142W	YDR448W
YGR142W	YHR009C
YGR142W	YJR127C
YGR142W	YLR424W
YGR142W	YMR021C
YGR142W	YNL263C
YGR142W	YOR232W
YGR142W	hCG_1997849
YGR144W	YGR144W
YGR145W	YCR048W
YGR145W	YDR299W
YGR145W	YDR393W
YGR145W	YNL091W
YGR149W	YDR479C
YGR152C	YAL041W
YGR152C	YDR379W
YGR152C	YGL233W
YGR152C	YOR127W
YGR152C	YPL161C
YGR154C	YCR057C
YGR155W	YCR086W
YGR158C	YDL111C
YGR158C	YHR069C
YGR158C	YLR345W
YGR158C	YNL232W
YGR159C	RP5-876A24.2
YGR159C	YFR001W
YGR159C	YPL043W
YGR163W	YKR007W
YGR165W	YBR034C
YGR166W	YDR407C
YGR166W	YMR218C
YGR167W	YGL206C
YGR167W	YNL243W
YGR172C	YGL161C
YGR172C	YPR028W
YGR173W	YDR152W
YGR177C	My043
YGR177C	RP11-48B24.1
YGR177C	YDR100W
YGR177C	YGL053W
YGR177C	YML011C
YGR177C	YMR071C
YGR177C	YNL044W
YGR177C	YNL263C
YGR178C	YDL053C
YGR178C	YDR418W
YGR178C	YEL054C
YGR178C	YER032W
YGR178C	YGR048W
YGR178C	YGR178C
YGR178C	YHR121W
YGR178C	YPL049C
YGR179C	YBR211C
YGR179C	YDL030W
YGR179C	YIL150C
YGR179C	YLR315W
YGR179C	YML109W
YGR179C	YPL209C
YGR179C	YPL233W
YGR180C	LA16c-358B7.1
YGR180C	SBBI03
YGR180C	YDR151C
YGR180C	YLR136C
YGR180C	YOR229W
YGR180C	YOR230W
YGR184C	YBR114W
YGR184C	YGL058W
YGR185C	YPL013C
YGR188C	YBL034C
YGR188C	YFL047W
YGR188C	YGL116W
YGR188C	YIR010W
YGR188C	YKL109W
YGR188C	YKL214C
YGR188C	YKR099W
YGR188C	YOR026W
YGR189C	YDL100C
YGR192C	YDL042C
YGR195W	RP11-220B22.3
YGR195W	RP11-395P17.5
YGR195W	RP11-94L15.2
YGR195W	YDR280W
YGR195W	YDR416W
YGR195W	YDR448W
YGR195W	YKR034W
YGR195W	YOL021C
YGR196C	YBR260C
YGR202C	YNL189W
YGR203W	YIL119C
YGR203W	YKL171W
YGR203W	YLR397C
YGR203W	YNL314W
YGR205W	YMR315W
YGR209C	UNQ574/PRO1136
YGR209C	YDL081C
YGR209C	YER042W
YGR209C	YLR109W
YGR209C	YML028W
YGR209C	YPR167C
YGR213C	YHR134W
YGR217W	YER120W
YGR218W	RP11-544A12.7
YGR218W	YAL047C
YGR218W	YBL031W
YGR218W	YBR235W
YGR218W	YCR077C
YGR218W	YDL065C
YGR218W	YDL189W
YGR218W	YDR192C
YGR218W	YDR229W
YGR218W	YDR299W
YGR218W	YDR356W
YGR218W	YDR499W
YGR218W	YEL043W
YGR218W	YEL066W
YGR218W	YER008C
YGR218W	YFL046W
YGR218W	YGL092W
YGR218W	YGL172W
YGR218W	YGR119C
YGR218W	YGR178C
YGR218W	YHR082C
YGR218W	YHR108W
YGR218W	YIL063C
YGR218W	YIL115C
YGR218W	YJL074C
YGR218W	YJR061W
YGR218W	YJR134C
YGR218W	YKL045W
YGR218W	YKL143W
YGR218W	YLL060C
YGR218W	YLR131C
YGR218W	YLR293C
YGR218W	YML007W
YGR218W	YML117W
YGR218W	YMR124W
YGR218W	YMR180C
YGR218W	YNL118C
YGR218W	YNL196C
YGR218W	YNL243W
YGR218W	YOL149W
YGR218W	YOR098C
YGR218W	YOR326W
YGR218W	YOR371C
YGR218W	YPL120W
YGR218W	YPR164W
YGR221C	YBL105C
YGR221C	YBR260C
YGR222W	YER153C
YGR223C	YBR138C
YGR223C	YDR100W
YGR223C	YOR089C
YGR225W	YNL210W
YGR227W	PSEC0238
YGR229C	YBL105C
YGR229C	YCL014W
YGR229C	YDL088C
YGR229C	YDR388W
YGR229C	YER167W
YGR229C	YER178W
YGR229C	YGR185C
YGR229C	YHR030C
YGR229C	YIL144W
YGR229C	YKR099W
YGR229C	YLR433C
YGR229C	YOR028C
YGR229C	YPL089C
YGR232W	YDR394W
YGR233C	YER143W
YGR233C	YFR034C
YGR233C	YIL050W
YGR233C	YOL001W
YGR233C	YPL031C
YGR238C	YAR018C
YGR238C	YHR158C
YGR238C	YIL038C
YGR238C	YIL112W
YGR238C	YJR112W
YGR238C	YNL091W
YGR238C	YOL069W
YGR238C	YPR155C
YGR239C	YDR142C
YGR239C	YMR267W
YGR240C	YGR240C
YGR240C	YMR205C
YGR240C	YMR223W
YGR241C	YBR128C
YGR241C	YDL072C
YGR241C	YDR259C
YGR241C	YGL086W
YGR241C	YGR089W
YGR241C	YJL029C
YGR241C	YJL179W
YGR241C	YJR112W
YGR241C	YKL142W
YGR241C	YKR054C
YGR241C	YLR206W
YGR241C	YML030W
YGR241C	YML103C
YGR241C	YMR076C
YGR241C	YNL084C
YGR241C	YOL069W
YGR241C	YOR223W
YGR241C	YOR259C
YGR241C	YPR155C
YGR245C	YKR048C
YGR246C	YBR123C
YGR246C	YGR047C
YGR246C	YJL011C
YGR246C	YNR003C
YGR247W	YKR034W
YGR247W	YOR327C
YGR250C	YIR001C
YGR250C	YPL178W
YGR252W	YDR448W
YGR261C	YDR448W
YGR261C	YDR520C
YGR261C	YLR423C
YGR261C	YNL199C
YGR261C	YOR284W
YGR261C	YOR380W
YGR262C	YBR103W
YGR262C	YEL013W
YGR262C	YER174C
YGR262C	YFR030W
YGR262C	YGR218W
YGR262C	YHR216W
YGR262C	YJL129C
YGR262C	YKR038C
YGR262C	YML056C
YGR262C	YNL132W
YGR263C	YMR070W
YGR267C	YGR267C
YGR268C	RP11-730A19.1
YGR268C	RP11-90M2.2
YGR268C	YDR330W
YGR268C	YER125W
YGR268C	YGR268C
YGR268C	YLR206W
YGR268C	YOR042W
YGR268C	YPL049C
YGR274C	YBR128C
YGR274C	YCL010C
YGR274C	YDL072C
YGR274C	YDR174W
YGR274C	YDR221W
YGR274C	YDR505C
YGR274C	YER128W
YGR274C	YER148W
YGR274C	YGL112C
YGR274C	YGR150C
YGR274C	YGR270W
YGR274C	YIL038C
YGR274C	YJL049W
YGR274C	YJL113W
YGR274C	YJL179W
YGR274C	YJL207C
YGR274C	YJR082C
YGR274C	YJR083C
YGR274C	YKL016C
YGR274C	YKL050C
YGR274C	YKL080W
YGR274C	YKL138C-A
YGR274C	YKL172W
YGR274C	YLR315W
YGR274C	YML030W
YGR274C	YMR005W
YGR274C	YNL061W
YGR274C	YOL145C
YGR274C	YOR304C-A
YGR274C	YPL026C
YGR274C	YPL078C
YGR274C	YPR072W
YGR277C	YDR196C
YGR277C	YIL083C
YGR278W	YEL005C
YGR278W	YGR049W
YGR284C	RP11-379J5.1
YGR284C	YAR027W
YGR284C	YDR479C
YGR285C	YGL013C
YGR286C	YMR070W
YGR294W	YHL018W
YHL002W	YAR009C
YHL002W	YBL007C
YHL002W	YBL067C
YHL002W	YBR108W
YHL002W	YBR112C
YHL002W	YBR279W
YHL002W	YCL008C
YHL002W	YCL031C
YHL002W	YCR048W
YHL002W	YDR174W
YHL002W	YDR277C
YHL002W	YER118C
YHL002W	YER125W
YHL002W	YFR034C
YHL002W	YGR037C
YHL002W	YHL034C
YHL002W	YIL144W
YHL002W	YIL156W
YHL002W	YKL213C
YHL002W	YKR009C
YHL002W	YLR144C
YHL002W	YML099C
YHL002W	YMR084W
YHL002W	YMR089C
YHL002W	YMR109W
YHL002W	YMR275C
YHL002W	YNL094W
YHL002W	YNL239W
YHL002W	YNR006W
YHL002W	YNR016C
YHL002W	YNR052C
YHL002W	YOR076C
YHL002W	YOR181W
YHL002W	YOR227W
YHL002W	YOR355W
YHL002W	YPL038W
YHL002W	YPL144W
YHL002W	YPR115W
YHL002W	YPR171W
YHL003C	LA16c-358B7.1
YHL003C	YKL008C
YHL003C	YPL094C
YHL004W	OK/SW-cl.121
YHL004W	PP2243
YHL004W	PP784
YHL004W	RP11-159N11.4
YHL004W	RP11-291O7.2
YHL004W	RP4-791M13.2
YHL004W	RSD9
YHL004W	YBR057C
YHL004W	YBR103W
YHL004W	YDL100C
YHL004W	YDR416W
YHL004W	YDR448W
YHL004W	YGR120C
YHL004W	YJL112W
YHL004W	YLR423C
YHL004W	YOR284W
YHL004W	YPL255W
YHL004W	hCG_1997849
YHL006C	YDR078C
YHL006C	YIL132C
YHL006C	YLR376C
YHL006C	YNL021W
YHL007C	YBL085W
YHL007C	YBR133C
YHL007C	YBR200W
YHL007C	YDR162C
YHL007C	YER114C
YHL007C	YGL162W
YHL007C	YLR229C
YHL007C	YPL161C
YHL009W-A	YAL047C
YHL009W-A	YCR048W
YHL009W-A	YGR059W
YHL009W-A	YHL010C
YHL009W-A	YIL112W
YHL009W-A	YJL113W
YHL009W-A	YJR134C
YHL009W-A	YMR235C
YHL009W-A	YNL091W
YHL009W-A	YPR018W
YHL010C	YAL047C
YHL010C	YBL075C
YHL010C	YCR048W
YHL010C	YDL002C
YHL010C	YDR227W
YHL010C	YDR258C
YHL010C	YER018C
YHL010C	YER093C
YHL010C	YFL046W
YHL010C	YFR002W
YHL010C	YGR009C
YHL010C	YGR059W
YHL010C	YGR089W
YHL010C	YHL010C
YHL010C	YHR206W
YHL010C	YJL049W
YHL010C	YJR112W
YHL010C	YJR134C
YHL010C	YKL073W
YHL010C	YKR022C
YHL010C	YKR035W-A
YHL010C	YLR238W
YHL010C	YML007W
YHL010C	YMR235C
YHL010C	YNL091W
YHL010C	YPL020C
YHL010C	YPR018W
YHL010C	YPR141C
YHL010C	YPR199C
YHL011C	YKL181W
YHL011C	YOL069W
YHL011C	YPL089C
YHL015W	YPR163C
YHL018W	YHL018W
YHL018W	YMR111C
YHL019C	YFL034W
YHL019C	YKL135C
YHL020C	YDR123C
YHL020C	YOL004W
YHL020C	YOL108C
YHL020C	YPL031C
YHL021C	YGR101W
YHL022C	YGL213C
YHL022C	YHR157W
YHL022C	YLR329W
YHL025W	YDR073W
YHL027W	YJL056C
YHL027W	YOR275C
YHL031C	PSEC0238
YHL031C	YDR479C
YHL031C	YPL094C
YHL033C	YML029W
YHL039W	HSD14
YHL039W	YMR111C
YHL046C	YOR355W
YHR001W	YPR173C
YHR005C	YFL026W
YHR005C	YIL046W
YHR005C	YOR212W
YHR005C-A	RP11-291O7.2
YHR009C	YOR359W
YHR011W	YAL011W
YHR011W	YAR018C
YHR011W	YDR251W
YHR011W	YDR295C
YHR011W	YDR310C
YHR011W	YDR425W
YHR011W	YER018C
YHR011W	YFR009W
YHR011W	YGR089W
YHR011W	YGR179C
YHR011W	YHR079C-A
YHR011W	YHR080C
YHR011W	YJR112W
YHR011W	YKL179C
YHR011W	YKR022C
YHR011W	YLR200W
YHR011W	YMR053C
YHR011W	YMR054W
YHR011W	YMR077C
YHR011W	YMR117C
YHR011W	YOL069W
YHR011W	YOR127W
YHR011W	YOR195W
